"Practice","RT","accuracy","block","cond","condition","correct","correct_keyboard_response","correct_response","experiment_path","fixation_dur","keyboard_backend","mouse_backend","overall_accuracy","response_keyboard_response","response_time_keyboard_response","running_accuracy","stim_type","stimulus","subject_nr","time_Experimental","time_Practice","time_block_start","time_end_of_block_trigger","time_end_of_experiment","time_end_of_practice_block_trigger","time_experiment","time_experimental_block","time_experimental_sequence","time_feedback","time_fixation","time_fixation_duration","time_generalpreps","time_keyboard_response","time_main_instructions","time_new_block","time_new_block_trigger","time_new_sketchpad","time_practice_block","time_practice_block_trigger","time_practice_sequence_1","time_practice_start","time_presstostart","time_response_trigger","time_stimulus","time_stimulus_trigger","time_trial_sequence","title"
"No","497","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","460","legacy","xpyriment","0.9507042253521126","m","497","1.0","hard","kollens","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","762481","762480","0","762975","0","730417","736614","NA","0","NA","0","0","735990","763473","57907","NA","762480","LexicalDecision"
"No","517","1","4","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","515","legacy","xpyriment","0.9508196721311475","n","517","1.0","hard","factors","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","763556","763555","0","764101","0","730417","736614","NA","0","NA","0","0","735990","764619","57907","NA","763555","LexicalDecision"
"No","713","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","436","legacy","xpyriment","0.9509345794392523","m","713","1.0","hard","steert","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","764703","764702","0","765170","0","730417","736614","NA","0","NA","0","0","735990","765884","57907","NA","764701","LexicalDecision"
"No","569","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","419","legacy","xpyriment","0.951048951048951","m","569","1.0","hard","bermaal","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","765968","765967","0","766419","0","730417","736614","NA","0","NA","0","0","735990","766989","57907","NA","765966","LexicalDecision"
"No","501","1","4","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","404","legacy","xpyriment","0.9511627906976744","n","501","1.0","hard","kwaaltje","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","767072","767071","0","767503","0","730417","736614","NA","0","NA","0","0","735990","768005","57907","NA","767071","LexicalDecision"
"No","596","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","580","legacy","xpyriment","0.951276102088167","m","596","1.0","hard","donden","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","768088","768087","0","768701","0","730417","736614","NA","0","NA","0","0","735990","769298","57907","NA","768086","LexicalDecision"
"No","508","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","568","legacy","xpyriment","0.9513888888888888","m","508","1.0","hard","deek","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","769380","769379","0","769980","0","730417","736614","NA","0","NA","0","0","735990","770489","57907","NA","769379","LexicalDecision"
"No","854","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","572","legacy","xpyriment","0.9515011547344111","m","854","1.0","hard","focht","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","770572","770571","0","771175","0","730417","736614","NA","0","NA","0","0","735990","772030","57907","NA","770571","LexicalDecision"
"No","728","1","4","Random","4","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","462","legacy","xpyriment","0.9516129032258065","m","728","1.0","easy","uittejrs","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","772113","772112","0","772609","0","730417","736614","NA","0","NA","0","0","735990","773338","57907","NA","772112","LexicalDecision"
"No","684","1","4","HF","1","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","481","legacy","xpyriment","0.9517241379310345","n","684","1.0","easy","haal","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","773420","773419","0","773943","0","730417","736614","NA","0","NA","0","0","735990","774628","57907","NA","773419","LexicalDecision"
"No","575","1","4","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","449","legacy","xpyriment","0.9518348623853211","n","575","1.0","hard","pilsjes","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","774712","774711","0","775187","0","730417","736614","NA","0","NA","0","0","735990","775763","57907","NA","774711","LexicalDecision"
"No","582","1","4","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","499","legacy","xpyriment","0.9519450800915332","n","582","1.0","hard","tango's","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","775847","775846","0","776385","0","730417","736614","NA","0","NA","0","0","735990","776968","57907","NA","775846","LexicalDecision"
"No","631","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","561","legacy","xpyriment","0.952054794520548","m","631","1.0","hard","waarmie","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","777051","777050","0","777645","0","730417","736614","NA","0","NA","0","0","735990","778278","57907","NA","777050","LexicalDecision"
"No","455","1","4","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","564","legacy","xpyriment","0.9521640091116174","n","455","1.0","hard","frietjes","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","778361","778360","0","778957","0","730417","736614","NA","0","NA","0","0","735990","779413","57907","NA","778360","LexicalDecision"
"No","530","1","4","HF","1","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","412","legacy","xpyriment","0.9522727272727273","n","530","1.0","easy","pistool","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","779497","779495","0","779938","0","730417","736614","NA","0","NA","0","0","735990","780469","57907","NA","779495","LexicalDecision"
"No","468","1","4","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","581","legacy","xpyriment","0.9523809523809523","n","468","1.0","hard","shirts","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","780554","780552","0","781171","0","730417","736614","NA","0","NA","0","0","735990","781640","57907","NA","780552","LexicalDecision"
"No","444","1","4","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","482","legacy","xpyriment","0.9524886877828054","n","444","1.0","hard","griepje","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","781723","781722","0","782242","0","730417","736614","NA","0","NA","0","0","735990","782687","57907","NA","781722","LexicalDecision"
"No","516","1","4","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","427","legacy","xpyriment","0.9525959367945824","n","516","1.0","hard","ijsbeer","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","782770","782769","0","783231","0","730417","736614","NA","0","NA","0","0","735990","783748","57907","NA","782769","LexicalDecision"
"No","449","1","4","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","434","legacy","xpyriment","0.9527027027027027","n","449","1.0","hard","hockey","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","783831","783830","0","784301","0","730417","736614","NA","0","NA","0","0","735990","784751","57907","NA","783830","LexicalDecision"
"No","640","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","467","legacy","xpyriment","0.952808988764045","m","640","1.0","hard","dindbaar","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","784833","784832","0","785331","0","730417","736614","NA","0","NA","0","0","735990","785972","57907","NA","784832","LexicalDecision"
"No","448","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","557","legacy","xpyriment","0.952914798206278","m","448","1.0","hard","kang","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","786054","786053","0","786640","0","730417","736614","NA","0","NA","0","0","735990","787089","57907","NA","786053","LexicalDecision"
"No","819","1","4","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","448","legacy","xpyriment","0.9530201342281879","n","819","1.0","hard","likjes","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","787172","787170","0","787651","0","730417","736614","NA","0","NA","0","0","735990","788471","57907","NA","787170","LexicalDecision"
"No","522","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","557","legacy","xpyriment","0.953125","m","522","1.0","hard","hege","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","788555","788554","0","789148","0","730417","736614","NA","0","NA","0","0","735990","789671","57907","NA","788554","LexicalDecision"
"No","635","1","4","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","407","legacy","xpyriment","0.9532293986636972","n","635","1.0","hard","deals","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","789755","789754","0","790194","0","730417","736614","NA","0","NA","0","0","735990","790830","57907","NA","789753","LexicalDecision"
"No","516","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","509","legacy","xpyriment","0.9533333333333334","m","516","1.0","hard","shap","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","790912","790910","0","791450","0","730417","736614","NA","0","NA","0","0","735990","791967","57907","NA","790910","LexicalDecision"
"No","745","1","4","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","445","legacy","xpyriment","0.9534368070953437","n","745","1.0","hard","look","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","792050","792049","0","792536","0","730417","736614","NA","0","NA","0","0","735990","793282","57907","NA","792048","LexicalDecision"
"No","565","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","455","legacy","xpyriment","0.9535398230088495","m","565","1.0","hard","meken","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","793364","793363","0","793850","0","730417","736614","NA","0","NA","0","0","735990","794416","57907","NA","793363","LexicalDecision"
"No","567","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","537","legacy","xpyriment","0.9536423841059603","m","567","1.0","hard","hoerzan","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","794499","794498","0","795069","0","730417","736614","NA","0","NA","0","0","735990","795637","57907","NA","794497","LexicalDecision"
"No","473","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","402","legacy","xpyriment","0.9537444933920705","m","473","1.0","hard","joms","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","795720","795719","0","796157","0","730417","736614","NA","0","NA","0","0","735990","796631","57907","NA","795719","LexicalDecision"
"No","524","1","4","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","406","legacy","xpyriment","0.9538461538461539","n","524","1.0","hard","wratje","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","796714","796713","0","797153","0","730417","736614","NA","0","NA","0","0","735990","797678","57907","NA","796713","LexicalDecision"
"No","577","1","4","Random","4","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","400","legacy","xpyriment","0.9539473684210527","m","577","1.0","easy","sfa'os","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","797760","797759","0","798190","0","730417","736614","NA","0","NA","0","0","735990","798768","57907","NA","797759","LexicalDecision"
"No","564","1","4","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","469","legacy","xpyriment","0.9540481400437637","n","564","1.0","hard","vaklui","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","798851","798850","0","799358","0","730417","736614","NA","0","NA","0","0","735990","799923","57907","NA","798850","LexicalDecision"
"No","606","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","463","legacy","xpyriment","0.9541484716157205","m","606","1.0","hard","hergen","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","800007","800006","0","800499","0","730417","736614","NA","0","NA","0","0","735990","801106","57907","NA","800006","LexicalDecision"
"No","508","1","4","Random","4","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","397","legacy","xpyriment","0.954248366013072","m","508","1.0","easy","rseart","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","801189","801188","0","801620","0","730417","736614","NA","0","NA","0","0","735990","802129","57907","NA","801188","LexicalDecision"
"No","650","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","473","legacy","xpyriment","0.9543478260869566","m","650","1.0","hard","genaard","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","802213","802212","0","802714","0","730417","736614","NA","0","NA","0","0","735990","803365","57907","NA","802212","LexicalDecision"
"No","504","1","4","Random","4","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","400","legacy","xpyriment","0.9544468546637744","m","504","1.0","easy","ivignsk","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","803449","803448","0","803879","0","730417","736614","NA","0","NA","0","0","735990","804384","57907","NA","803448","LexicalDecision"
"No","464","1","4","Random","4","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","453","legacy","xpyriment","0.9545454545454546","m","464","1.0","easy","eirtnprs","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","804467","804466","0","804951","0","730417","736614","NA","0","NA","0","0","735990","805416","57907","NA","804466","LexicalDecision"
"No","501","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","550","legacy","xpyriment","0.9546436285097192","m","501","1.0","hard","scherte","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","805498","805497","0","806081","0","730417","736614","NA","0","NA","0","0","735990","806583","57907","NA","805497","LexicalDecision"
"No","481","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","459","legacy","xpyriment","0.9547413793103449","m","481","1.0","hard","sisie","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","806665","806664","0","807157","0","730417","736614","NA","0","NA","0","0","735990","807639","57907","NA","806664","LexicalDecision"
"No","538","1","4","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","584","legacy","xpyriment","0.9548387096774194","n","538","1.0","hard","pluimpje","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","807721","807720","0","808330","0","730417","736614","NA","0","NA","0","0","735990","808869","57907","NA","807720","LexicalDecision"
"No","521","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","465","legacy","xpyriment","0.9549356223175965","m","521","1.0","hard","dangen","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","808952","808951","0","809444","0","730417","736614","NA","0","NA","0","0","735990","809966","57907","NA","808951","LexicalDecision"
"No","714","1","4","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","474","legacy","xpyriment","0.9550321199143469","n","714","1.0","hard","toga's","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","810047","810046","0","810556","0","730417","736614","NA","0","NA","0","0","735990","811271","57907","NA","810046","LexicalDecision"
"No","708","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","514","legacy","xpyriment","0.9551282051282052","m","708","1.0","hard","hatte","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","811354","811352","0","811900","0","730417","736614","NA","0","NA","0","0","735990","812609","57907","NA","811352","LexicalDecision"
"No","742","1","4","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","518","legacy","xpyriment","0.9552238805970149","n","742","1.0","hard","goudstuk","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","812692","812691","0","813245","0","730417","736614","NA","0","NA","0","0","735990","813988","57907","NA","812691","LexicalDecision"
"No","711","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","547","legacy","xpyriment","0.9553191489361702","m","711","1.0","hard","brongen","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","814071","814070","0","814653","0","730417","736614","NA","0","NA","0","0","735990","815365","57907","NA","814070","LexicalDecision"
"No","499","1","4","Random","4","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","464","legacy","xpyriment","0.9554140127388535","m","499","1.0","easy","ienuml","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","815448","815447","0","815946","0","730417","736614","NA","0","NA","0","0","735990","816446","57907","NA","815447","LexicalDecision"
"No","564","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","502","legacy","xpyriment","0.9555084745762712","m","564","1.0","hard","cillie","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","816528","816527","0","817062","0","730417","736614","NA","0","NA","0","0","735990","817627","57907","NA","816527","LexicalDecision"
"No","480","1","4","Random","4","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","523","legacy","xpyriment","0.9556025369978859","m","480","1.0","easy","koospem","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","817710","817709","0","818267","0","730417","736614","NA","0","NA","0","0","735990","818748","57907","NA","817709","LexicalDecision"
"No","389","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","451","legacy","xpyriment","0.9556962025316456","m","389","1.0","hard","hoeg","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","818830","818829","0","819307","0","730417","736614","NA","0","NA","0","0","735990","819697","57907","NA","818829","LexicalDecision"
"No","462","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","565","legacy","xpyriment","0.9557894736842105","m","462","1.0","hard","bereekt","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","819779","819778","0","820383","0","730417","736614","NA","0","NA","0","0","735990","820847","57907","NA","819777","LexicalDecision"
"No","502","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","544","legacy","xpyriment","0.9558823529411765","m","502","1.0","hard","schagde","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","820930","820929","0","821508","0","730417","736614","NA","0","NA","0","0","735990","822011","57907","NA","820928","LexicalDecision"
"No","739","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","395","legacy","xpyriment","0.9559748427672956","m","739","1.0","hard","boezier","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","822093","822092","0","822517","0","730417","736614","NA","0","NA","0","0","735990","823258","57907","NA","822092","LexicalDecision"
"No","417","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","468","legacy","xpyriment","0.9560669456066946","m","417","1.0","hard","steeven","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","823339","823338","0","823838","0","730417","736614","NA","0","NA","0","0","735990","824256","57907","NA","823338","LexicalDecision"
"No","460","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","589","legacy","xpyriment","0.9561586638830898","m","460","1.0","hard","gine","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","824340","824338","0","824963","0","730417","736614","NA","0","NA","0","0","735990","825424","57907","NA","824338","LexicalDecision"
"No","478","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","507","legacy","xpyriment","0.95625","m","478","1.0","hard","oten","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","825507","825506","0","826048","0","730417","736614","NA","0","NA","0","0","735990","826528","57907","NA","825506","LexicalDecision"
"No","810","1","4","HF","1","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","536","legacy","xpyriment","0.9563409563409564","n","810","1.0","easy","minste","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","826610","826609","0","827175","0","730417","736614","NA","0","NA","0","0","735990","827986","57907","NA","826609","LexicalDecision"
"No","508","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","507","legacy","xpyriment","0.9564315352697096","m","508","1.0","hard","bechte","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","828069","828068","0","828614","0","730417","736614","NA","0","NA","0","0","735990","829123","57907","NA","828068","LexicalDecision"
"No","662","1","4","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","513","legacy","xpyriment","0.9565217391304348","n","662","1.0","hard","buffers","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","829208","829207","0","829753","0","730417","736614","NA","0","NA","0","0","735990","830416","57907","NA","829207","LexicalDecision"
"No","624","1","4","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","545","legacy","xpyriment","0.9566115702479339","n","624","1.0","hard","zoutvat","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","830499","830498","0","831084","0","730417","736614","NA","0","NA","0","0","735990","831709","57907","NA","830498","LexicalDecision"
"No","515","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","446","legacy","xpyriment","0.9567010309278351","m","515","1.0","hard","wirze","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","831799","831798","0","832280","0","730417","736614","NA","0","NA","0","0","735990","832796","57907","NA","831798","LexicalDecision"
"No","578","1","4","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","590","legacy","xpyriment","0.9567901234567902","n","578","1.0","hard","hartjes","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","832879","832877","0","833510","0","730417","736614","NA","0","NA","0","0","735990","834089","57907","NA","832877","LexicalDecision"
"No","502","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","549","legacy","xpyriment","0.9568788501026694","m","502","1.0","hard","kijn","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","834171","834170","0","834751","0","730417","736614","NA","0","NA","0","0","735990","835254","57907","NA","834170","LexicalDecision"
"No","546","1","4","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","480","legacy","xpyriment","0.9569672131147541","n","546","1.0","hard","olijf","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","835337","835336","0","835857","0","730417","736614","NA","0","NA","0","0","735990","836404","57907","NA","835335","LexicalDecision"
"No","512","1","4","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","580","legacy","xpyriment","0.9570552147239264","n","512","1.0","hard","sofa's","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","836487","836486","0","837101","0","730417","736614","NA","0","NA","0","0","735990","837614","57907","NA","836486","LexicalDecision"
"No","545","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","592","legacy","xpyriment","0.9571428571428572","m","545","1.0","hard","kang","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","837697","837696","0","838324","0","730417","736614","NA","0","NA","0","0","735990","838870","57907","NA","837696","LexicalDecision"
"No","538","1","4","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","480","legacy","xpyriment","0.9572301425661914","n","538","1.0","hard","kalfje","1","105683","0","730418","730342","NA","NA","0","736617","730417","758034","838955","838953","0","839469","0","730417","736614","NA","0","NA","0","0","735990","840008","57907","NA","838953","LexicalDecision"
"No","1099","0","4","LF","2","0","0","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","419","legacy","xpyriment","0.9552845528455285","m","1099","1.0","hard","raciaal","1","105683","0","730418","730342","NA","NA","0","736617","730417","841663","840091","840090","0","840543","0","730417","736614","NA","0","NA","0","0","735990","841643","57907","NA","840090","LexicalDecision"
"No","672","1","4","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","537","legacy","xpyriment","0.9553752535496958","n","672","1.0","hard","prooien","1","105683","0","730418","730342","NA","NA","0","736617","730417","841663","843781","843780","0","844344","0","730417","736614","NA","0","NA","0","0","735990","845017","57907","NA","843780","LexicalDecision"
"No","563","1","4","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","434","legacy","xpyriment","0.9554655870445344","n","563","1.0","hard","geurtjes","1","105683","0","730418","730342","NA","NA","0","736617","730417","841663","845100","845099","0","845568","0","730417","736614","NA","0","NA","0","0","735990","846132","57907","NA","845098","LexicalDecision"
"No","605","1","4","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","574","legacy","xpyriment","0.9555555555555556","n","605","1.0","hard","vlokjes","1","105683","0","730418","730342","NA","NA","0","736617","730417","841663","846215","846214","0","846821","0","730417","736614","NA","0","NA","0","0","735990","847427","57907","NA","846214","LexicalDecision"
"No","454","1","4","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","502","legacy","xpyriment","0.9556451612903226","n","454","1.0","hard","borstje","1","105683","0","730418","730342","NA","NA","0","736617","730417","841663","847509","847508","0","848043","0","730417","736614","NA","0","NA","0","0","735990","848498","57907","NA","847508","LexicalDecision"
"No","572","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","403","legacy","xpyriment","0.9557344064386318","m","572","1.0","hard","bilts","1","105683","0","730418","730342","NA","NA","0","736617","730417","841663","848581","848579","0","849016","0","730417","736614","NA","0","NA","0","0","735990","849589","57907","NA","848579","LexicalDecision"
"No","519","1","4","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","449","legacy","xpyriment","0.9558232931726908","n","519","1.0","hard","cruises","1","105683","0","730418","730342","NA","NA","0","736617","730417","841663","849672","849671","0","850156","0","730417","736614","NA","0","NA","0","0","735990","850676","57907","NA","849671","LexicalDecision"
"No","565","1","4","Pseudo","3","1","1","m","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","398","legacy","xpyriment","0.9559118236472945","m","565","1.0","hard","otel","1","105683","0","730418","730342","NA","NA","0","736617","730417","841663","850759","850758","0","851187","0","730417","736614","NA","0","NA","0","0","735990","851753","57907","NA","850758","LexicalDecision"
"No","678","1","4","LF","2","1","1","n","/Users/florinecramer/Desktop/CCS 1/Methods in CCS/Methods_in_CCS","454","legacy","xpyriment","0.956","n","678","1.0","hard","autist","1","105683","0","730418","730342","NA","NA","0","736617","730417","841663","851836","851835","0","852320","0","730417","736614","NA","0","NA","0","0","735990","852999","57907","NA","851834","LexicalDecision"
